tool_name,neighbor_name,similarity,rank
authenticateSoundCloudUser,integrateWithService,0.516381,2
authenticateSoundCloudUser,getTrackInfo,0.510763,3
authenticateSoundCloudUser,streamAudioContent,0.396585,4
authenticateSoundCloudUser,twoFactorAuthentication,0.37405,5
manageOrder,marginTrade,0.749992,1
manageOrder,getStoreReviews,0.5933,2
manageOrder,getAffiliateLink,0.566936,3
manageOrder,createOrder,0.563332,4
manageOrder,GetTransactionHistory,0.556807,5
marginTrade,manageOrder,0.749992,1
marginTrade,getStoreReviews,0.6218,2
marginTrade,getAffiliateLink,0.596363,3
marginTrade,iTunesProductSearch,0.57005,4
marginTrade,getProductDetails,0.565556,5
getProductDetails,getStoreReviews,0.659773,1
getProductDetails,getAffiliateLink,0.646831,2
getProductDetails,iTunesProductSearch,0.60478,3
getProductDetails,marginTrade,0.565556,4
getProductDetails,processPayment_by_id,0.537741,5
getStoreReviews,iTunesProductSearch,0.796749,1
getStoreReviews,getAffiliateLink,0.751921,2
getStoreReviews,getProductDetails,0.659773,3
getStoreReviews,marginTrade,0.6218,4
getStoreReviews,getStoreInfo,0.610552,5
getAffiliateLink,getStoreReviews,0.751921,1
getAffiliateLink,iTunesProductSearch,0.729149,2
getAffiliateLink,getProductDetails,0.646831,3
getAffiliateLink,marginTrade,0.596363,4
getAffiliateLink,manageOrder,0.566936,5
iTunesProductSearch,getStoreReviews,0.796749,1
iTunesProductSearch,getAffiliateLink,0.729149,2
iTunesProductSearch,searchMusic,0.627009,3
iTunesProductSearch,searchSongs,0.623517,4
iTunesProductSearch,getProductDetails,0.60478,5
cancelOrder,GetTransactionHistory,0.657637,1
cancelOrder,manageOrder,0.524153,2
cancelOrder,getTradeHistory,0.523893,3
cancelOrder,manageAPIKeys,0.523265,4
cancelOrder,withdrawFunds,0.521921,5
GetTransactionHistory,getTradeHistory,0.693338,1
GetTransactionHistory,cancelOrder,0.657637,2
GetTransactionHistory,getMarketData,0.650935,3
GetTransactionHistory,withdrawFunds,0.578532,4
GetTransactionHistory,createTransaction,0.559661,5
searchProduct,RetrieveFoodProductDetails,0.737798,1
searchProduct,addProduct,0.674082,2
searchProduct,compareProducts,0.645296,3
searchProduct,searchComponents,0.635187,4
searchProduct,getPricingAndStock,0.579261,5
compareProducts,RetrieveFoodProductDetails,0.785973,1
compareProducts,addProduct,0.777957,2
compareProducts,searchProduct,0.645296,3
compareProducts,manageOrder,0.512302,4
compareProducts,deleteOrder,0.497458,5
addProduct,RetrieveFoodProductDetails,0.786182,1
addProduct,compareProducts,0.777957,2
addProduct,searchProduct,0.674082,3
addProduct,retrieveMenuItems,0.542035,4
addProduct,addTacoRecipe,0.537826,5
RetrieveFoodProductDetails,addProduct,0.786182,1
RetrieveFoodProductDetails,compareProducts,0.785973,2
RetrieveFoodProductDetails,searchProduct,0.737798,3
RetrieveFoodProductDetails,retrieveMenuItems,0.555872,4
RetrieveFoodProductDetails,getRecipes,0.545546,5
verifyPhoneNumber,getNumberInformation,0.852537,1
verifyPhoneNumber,checkPhoneLineType,0.837249,2
verifyPhoneNumber,retrieveTrendingNews,0.706304,3
verifyPhoneNumber,getHeadlinesByDate,0.671039,4
verifyPhoneNumber,filterNewsByCategory,0.627416,5
getNumberInformation,checkPhoneLineType,0.860326,1
getNumberInformation,verifyPhoneNumber,0.852537,2
getNumberInformation,retrieveTrendingNews,0.784873,3
getNumberInformation,getHeadlinesByDate,0.742357,4
getNumberInformation,filterNewsByCategory,0.702125,5
checkPhoneLineType,getNumberInformation,0.860326,1
checkPhoneLineType,verifyPhoneNumber,0.837249,2
checkPhoneLineType,getHeadlinesByDate,0.667826,3
checkPhoneLineType,retrieveTrendingNews,0.663611,4
checkPhoneLineType,filterNewsByCategory,0.613856,5
filterNewsByCategory,retrieveTrendingNews,0.836904,1
filterNewsByCategory,getHeadlinesByDate,0.707788,2
filterNewsByCategory,getNumberInformation,0.702125,3
filterNewsByCategory,filterArticles,0.674073,4
filterNewsByCategory,searchArticlesByCountry,0.632643,5
getHeadlinesByDate,retrieveTrendingNews,0.782944,1
getHeadlinesByDate,getNumberInformation,0.742357,2
getHeadlinesByDate,filterNewsByCategory,0.707788,3
getHeadlinesByDate,getHeadlines,0.674269,4
getHeadlinesByDate,verifyPhoneNumber,0.671039,5
retrieveTrendingNews,filterNewsByCategory,0.836904,1
retrieveTrendingNews,getNumberInformation,0.784873,2
retrieveTrendingNews,getHeadlinesByDate,0.782944,3
retrieveTrendingNews,verifyPhoneNumber,0.706304,4
retrieveTrendingNews,checkPhoneLineType,0.663611,5
searchArticlesByCountry,searchArticles,0.975499,1
searchArticlesByCountry,filterArticles,0.666362,2
searchArticlesByCountry,filterNewsByCategory,0.632643,3
searchArticlesByCountry,searchTweets,0.594902,4
searchArticlesByCountry,searchChapters,0.580953,5
getVehiclePosition,getRouteInformation,0.784568,1
getVehiclePosition,getTransitStations,0.758105,2
getVehiclePosition,getBusTimetable,0.728185,3
getVehiclePosition,trackTrainLocation,0.602692,4
getVehiclePosition,getTrainSchedule,0.568588,5
getRouteInformation,getBusTimetable,0.800209,1
getRouteInformation,getTransitStations,0.796204,2
getRouteInformation,getVehiclePosition,0.784568,3
getRouteInformation,getTrainSchedule,0.606115,4
getRouteInformation,getTrainDetails,0.600617,5
getTransitStations,getBusTimetable,0.811507,1
getTransitStations,getRouteInformation,0.796204,2
getTransitStations,getVehiclePosition,0.758105,3
getTransitStations,getNearbyStations,0.61268,4
getTransitStations,getDelayInfo,0.587907,5
getBusTimetable,getTransitStations,0.811507,1
getBusTimetable,getRouteInformation,0.800209,2
getBusTimetable,getVehiclePosition,0.728185,3
getBusTimetable,getRealTimeSchedule,0.703039,4
getBusTimetable,getBusRoutes,0.679228,5
getStockData,getCryptoRating,0.714354,1
getStockData,getMiningData,0.711212,2
getStockData,getSocialData,0.698438,3
getStockData,getForexData,0.695566,4
getStockData,getCryptocurrencyCurrentPrice,0.692641,5
getCryptoRating,getCryptocurrencyCurrentPrice,0.882633,1
getCryptoRating,getCurrentPrice,0.851865,2
getCryptoRating,getMarketCapAndVolume,0.816671,3
getCryptoRating,getSocialData,0.815755,4
getCryptoRating,getPlatformInfo,0.804707,5
getForexData,getCryptocurrencyCurrentPrice,0.853985,1
getForexData,getCurrentPrice,0.844099,2
getForexData,getMiningData,0.786069,3
getForexData,getSocialData,0.777631,4
getForexData,getPlatformInfo,0.774024,5
getPlatformInfo,getCryptocurrencyCurrentPrice,0.853044,1
getPlatformInfo,getCurrentPrice,0.840575,2
getPlatformInfo,getCryptoRating,0.804707,3
getPlatformInfo,getMarketCapAndVolume,0.778047,4
getPlatformInfo,getForexData,0.774024,5
getCurrentPrice,getCryptocurrencyCurrentPrice,0.944655,1
getCurrentPrice,getCryptoRating,0.851865,2
getCurrentPrice,getForexData,0.844099,3
getCurrentPrice,getPlatformInfo,0.840575,4
getCurrentPrice,getSocialData,0.805034,5
getSocialData,getMiningData,0.834741,1
getSocialData,getCryptocurrencyCurrentPrice,0.822463,2
getSocialData,getCryptoRating,0.815755,3
getSocialData,getCurrentPrice,0.805034,4
getSocialData,getForexData,0.777631,5
getMiningData,getCryptocurrencyCurrentPrice,0.840716,1
getMiningData,getSocialData,0.834741,2
getMiningData,getCryptoRating,0.801752,3
getMiningData,getCurrentPrice,0.796777,4
getMiningData,getForexData,0.786069,5
getMarketCapAndVolume,getCryptocurrencyCurrentPrice,0.824675,1
getMarketCapAndVolume,getCryptoRating,0.816671,2
getMarketCapAndVolume,getCurrentPrice,0.795124,3
getMarketCapAndVolume,getPlatformInfo,0.778047,4
getMarketCapAndVolume,getSocialData,0.772175,5
getTopMovers,getCryptocurrencyCurrentPrice,0.793143,1
getTopMovers,getCryptoRating,0.775323,2
getTopMovers,getMiningData,0.772266,3
getTopMovers,getCurrentPrice,0.770851,4
getTopMovers,getSocialData,0.76948,5
getCryptocurrencyCurrentPrice,getCurrentPrice,0.944655,1
getCryptocurrencyCurrentPrice,getCryptoRating,0.882633,2
getCryptocurrencyCurrentPrice,getForexData,0.853985,3
getCryptocurrencyCurrentPrice,getPlatformInfo,0.853044,4
getCryptocurrencyCurrentPrice,getMiningData,0.840716,5
getDocumentStatus,importDocumentData,0.761713,1
getDocumentStatus,sendReminder,0.734812,2
getDocumentStatus,manageSigningWorkflow,0.729182,3
getDocumentStatus,createTemplate,0.708258,4
getDocumentStatus,applyBranding,0.661979,5
sendReminder,manageSigningWorkflow,0.790317,1
sendReminder,createTemplate,0.772652,2
sendReminder,getDocumentStatus,0.734812,3
sendReminder,applyBranding,0.730537,4
sendReminder,importDocumentData,0.685484,5
createTemplate,sendReminder,0.772652,1
createTemplate,manageSigningWorkflow,0.722179,2
createTemplate,applyBranding,0.72198,3
createTemplate,getDocumentStatus,0.708258,4
createTemplate,importDocumentData,0.668798,5
importDocumentData,getDocumentStatus,0.761713,1
importDocumentData,sendReminder,0.685484,2
importDocumentData,manageSigningWorkflow,0.680363,3
importDocumentData,createTemplate,0.668798,4
importDocumentData,applyBranding,0.653243,5
applyBranding,manageSigningWorkflow,0.738799,1
applyBranding,sendReminder,0.730537,2
applyBranding,createTemplate,0.72198,3
applyBranding,getDocumentStatus,0.661979,4
applyBranding,importDocumentData,0.653243,5
manageSigningWorkflow,sendReminder,0.790317,1
manageSigningWorkflow,applyBranding,0.738799,2
manageSigningWorkflow,getDocumentStatus,0.729182,3
manageSigningWorkflow,createTemplate,0.722179,4
manageSigningWorkflow,importDocumentData,0.680363,5
searchItems,getItemDetails,0.870604,1
searchItems,getAchievementsInfo,0.842112,2
searchItems,getMountsAndMinions,0.83235,3
searchItems,getQuestsByPlayer,0.502559,4
searchItems,getTaskInfo,0.498234,5
getItemDetails,getAchievementsInfo,0.878842,1
getItemDetails,getMountsAndMinions,0.875683,2
getItemDetails,searchItems,0.870604,3
getItemDetails,manageInventory,0.55833,4
getItemDetails,getAchievements,0.557307,5
getMountsAndMinions,getItemDetails,0.875683,1
getMountsAndMinions,getAchievementsInfo,0.872362,2
getMountsAndMinions,searchItems,0.83235,3
getMountsAndMinions,getAchievements,0.46464,4
getMountsAndMinions,getGameStats,0.441139,5
getAchievementsInfo,getItemDetails,0.878842,1
getAchievementsInfo,getMountsAndMinions,0.872362,2
getAchievementsInfo,searchItems,0.842112,3
getAchievementsInfo,getAchievements,0.556598,4
getAchievementsInfo,manageInventory,0.488433,5
getClanDetails,getCardInfo,0.627787,1
getClanDetails,getItemDetails,0.45788,2
getClanDetails,getMountsAndMinions,0.427896,3
getClanDetails,searchItems,0.425803,4
getClanDetails,getAllUpcomingMCUFilms,0.421384,5
getCardInfo,getClanDetails,0.627787,1
getCardInfo,getItemDetails,0.415039,2
getCardInfo,printCard,0.38817,3
getCardInfo,searchItems,0.386919,4
getCardInfo,getVillagerInfo,0.375992,5
getDetails,sendEmails,0.810179,1
getDetails,getTopMovers,0.551821,2
getDetails,getMarketCapAndVolume,0.541056,3
getDetails,getCryptoRating,0.540503,4
getDetails,getPlatformInfo,0.485717,5
sendEmails,getDetails,0.810179,1
sendEmails,getCryptoRating,0.504316,2
sendEmails,getMarketCapAndVolume,0.50113,3
sendEmails,getTopMovers,0.463522,4
sendEmails,getCryptocurrencyCurrentPrice,0.44994,5
getRealTimeDeparture,getTrainDetails,0.831596,1
getRealTimeDeparture,searchConnections,0.821348,2
getRealTimeDeparture,getRealTimeTrainSchedule,0.703504,3
getRealTimeDeparture,getTrainSchedule,0.667947,4
getRealTimeDeparture,getTrainDisruptions,0.667345,5
searchConnections,getRealTimeDeparture,0.821348,1
searchConnections,getTrainDetails,0.816483,2
searchConnections,getTrainTickets,0.618818,3
searchConnections,getTrainSchedule,0.615999,4
searchConnections,getTrainDisruptions,0.605788,5
getTrainDetails,getRealTimeDeparture,0.831596,1
getTrainDetails,searchConnections,0.816483,2
getTrainDetails,getTrainSchedule,0.766157,3
getTrainDetails,getTrainDisruptions,0.75408,4
getTrainDetails,getTrainTickets,0.734659,5
getDailyRates,getExchangeRatesByDateRange,0.88537,1
getDailyRates,getCurrencyInfo,0.884757,2
getDailyRates,getHistoricalRates,0.702169,3
getDailyRates,getExchangeRate,0.695823,4
getDailyRates,RetrieveExchangeRate,0.676562,5
getExchangeRatesByDateRange,getCurrencyInfo,0.906768,1
getExchangeRatesByDateRange,getDailyRates,0.88537,2
getExchangeRatesByDateRange,getExchangeRate,0.748449,3
getExchangeRatesByDateRange,RetrieveExchangeRate,0.744009,4
getExchangeRatesByDateRange,getHistoricalRates,0.683451,5
getCurrencyInfo,getExchangeRatesByDateRange,0.906768,1
getCurrencyInfo,getDailyRates,0.884757,2
getCurrencyInfo,getExchangeRate,0.670861,3
getCurrencyInfo,getHistoricalRates,0.652745,4
getCurrencyInfo,RetrieveExchangeRate,0.652658,5
getBookDetails,getBookByCat,0.661908,1
getBookDetails,getBookByAuthor,0.647843,2
getBookDetails,getBookCatalog,0.619155,3
getBookDetails,getBookCategories,0.618719,4
getBookDetails,manageBookshelf,0.604352,5
searchTacos,getTacoDetails,0.823592,1
searchTacos,addTacoRecipe,0.706169,2
searchTacos,getRecipes,0.583835,3
searchTacos,searchFoodItems,0.580875,4
searchTacos,searchProducts,0.529743,5
getTacoDetails,searchTacos,0.823592,1
getTacoDetails,addTacoRecipe,0.812455,2
getTacoDetails,getRecipes,0.572329,3
getTacoDetails,getFishBasicInfo,0.521631,4
getTacoDetails,RetrieveFoodProductDetails,0.498819,5
addTacoRecipe,getTacoDetails,0.812455,1
addTacoRecipe,searchTacos,0.706169,2
addTacoRecipe,addProduct,0.537826,3
addTacoRecipe,getRecipes,0.521483,4
addTacoRecipe,retrieveMenuItems,0.460744,5
getClimatePatterns,getRealTimeWeather,0.702629,1
getClimatePatterns,getClothingRecommations,0.68431,2
getClimatePatterns,getCurrentWeather,0.654912,3
getClimatePatterns,getRealtimeWeather,0.65468,4
getClimatePatterns,getSunriseSunset,0.617568,5
validateEmail,detectDisposableEmail,0.82044,1
validateEmail,correctEmail,0.802416,2
validateEmail,validateEmailAddresses,0.714065,3
validateEmail,sendEmail,0.648138,4
validateEmail,manageUsers,0.608423,5
detectDisposableEmail,validateEmail,0.82044,1
detectDisposableEmail,correctEmail,0.739133,2
detectDisposableEmail,validateEmailAddresses,0.61874,3
detectDisposableEmail,sendEmail,0.610225,4
detectDisposableEmail,manageUsers,0.559725,5
correctEmail,validateEmail,0.802416,1
correctEmail,detectDisposableEmail,0.739133,2
correctEmail,validateEmailAddresses,0.622321,3
correctEmail,sendEmail,0.600932,4
correctEmail,updateSettings,0.578815,5
searchBoards,manageBoardPins,0.741111,1
searchBoards,createPin,0.713397,2
searchBoards,searchWorks,0.502015,3
searchBoards,searchAdviceByKeyword,0.486754,4
searchBoards,searchChapters,0.484542,5
createPin,manageBoardPins,0.8262,1
createPin,searchBoards,0.713397,2
createPin,searchPhotos,0.382477,3
createPin,addTacoRecipe,0.37866,4
createPin,getTrackDetails,0.369522,5
manageBoardPins,createPin,0.8262,1
manageBoardPins,searchBoards,0.741111,2
manageBoardPins,manageBookshelf,0.463007,3
manageBoardPins,getAdviceById,0.378059,4
manageBoardPins,getPurchaseLink,0.377779,5
searchQuote,getDailyQuote,0.782443,1
searchQuote,generateImage,0.778548,2
searchQuote,printCard,0.745528,3
searchQuote,searchQuotes,0.66518,4
searchQuote,searchQuotesByTopic,0.663349,5
getDailyQuote,searchQuote,0.782443,1
getDailyQuote,printCard,0.704722,2
getDailyQuote,generateImage,0.691214,3
getDailyQuote,getPopularQuotes,0.635755,4
getDailyQuote,getQuotesByAuthor,0.619013,5
printCard,generateImage,0.860156,1
printCard,searchQuote,0.745528,2
printCard,getDailyQuote,0.704722,3
printCard,addQuote,0.537078,4
printCard,generateParagraphsWithOptions,0.478213,5
generateImage,printCard,0.860156,1
generateImage,searchQuote,0.778548,2
generateImage,getDailyQuote,0.691214,3
generateImage,generateParagraphsWithOptions,0.585068,4
generateImage,addQuote,0.553055,5
generateStringWithCharset,generateCryptographicallySecureNumber,0.870962,1
generateStringWithCharset,generateRandomBytes,0.860914,2
generateStringWithCharset,generateRandomString,0.731847,3
generateStringWithCharset,generateRandomTime,0.608714,4
generateStringWithCharset,generateRandomNumber,0.580313,5
generateCryptographicallySecureNumber,generateRandomBytes,0.876655,1
generateCryptographicallySecureNumber,generateStringWithCharset,0.870962,2
generateCryptographicallySecureNumber,generateRandomString,0.72353,3
generateCryptographicallySecureNumber,generateRandomNumber,0.708969,4
generateCryptographicallySecureNumber,generateRandomTime,0.631805,5
generateRandomBytes,generateCryptographicallySecureNumber,0.876655,1
generateRandomBytes,generateStringWithCharset,0.860914,2
generateRandomBytes,generateRandomString,0.750423,3
generateRandomBytes,generateRandomTime,0.663517,4
generateRandomBytes,generateRandomNumber,0.655748,5
getFederalAccountBalance,getFederalReserveCurrencyOperations,0.756558,1
getFederalAccountBalance,getTreasuryDepositsWithdrawals,0.74845,2
getFederalAccountBalance,getPublicDebtTransactions,0.735844,3
getFederalAccountBalance,getTaxCollectionRefundInfo,0.714446,4
getFederalAccountBalance,getAccountInfo,0.546037,5
getTreasuryDepositsWithdrawals,getPublicDebtTransactions,0.829484,1
getTreasuryDepositsWithdrawals,getFederalReserveCurrencyOperations,0.810296,2
getTreasuryDepositsWithdrawals,getFederalAccountBalance,0.74845,3
getTreasuryDepositsWithdrawals,getTaxCollectionRefundInfo,0.704174,4
getTreasuryDepositsWithdrawals,getEconomicIndicators,0.536081,5
getPublicDebtTransactions,getTreasuryDepositsWithdrawals,0.829484,1
getPublicDebtTransactions,getFederalReserveCurrencyOperations,0.792094,2
getPublicDebtTransactions,getFederalAccountBalance,0.735844,3
getPublicDebtTransactions,getTaxCollectionRefundInfo,0.693299,4
getPublicDebtTransactions,getLatestUpdates,0.474506,5
getTaxCollectionRefundInfo,getFederalAccountBalance,0.714446,1
getTaxCollectionRefundInfo,getTreasuryDepositsWithdrawals,0.704174,2
getTaxCollectionRefundInfo,getPublicDebtTransactions,0.693299,3
getTaxCollectionRefundInfo,getFederalReserveCurrencyOperations,0.670946,4
getTaxCollectionRefundInfo,getLatestDatasets,0.498822,5
getFederalReserveCurrencyOperations,getTreasuryDepositsWithdrawals,0.810296,1
getFederalReserveCurrencyOperations,getPublicDebtTransactions,0.792094,2
getFederalReserveCurrencyOperations,getFederalAccountBalance,0.756558,3
getFederalReserveCurrencyOperations,getTaxCollectionRefundInfo,0.670946,4
getFederalReserveCurrencyOperations,getDailyRates,0.611456,5
getRealTimeWeather,getRealtimeWeather,0.830383,1
getRealTimeWeather,getCurrentWeather,0.748764,2
getRealTimeWeather,getForecastData,0.737099,3
getRealTimeWeather,getLocationWeatherDetails,0.715454,4
getRealTimeWeather,retrieveAstronomicalInfo,0.713467,5
getBeerInfo,createBeerMenu,0.862456,1
getBeerInfo,discoverLocalVenues,0.850867,2
getBeerInfo,getRecipes,0.418269,3
getBeerInfo,getCountryDetails,0.398927,4
getBeerInfo,listCountries,0.39111,5
discoverLocalVenues,createBeerMenu,0.877579,1
discoverLocalVenues,getBeerInfo,0.850867,2
discoverLocalVenues,locateStores,0.472771,3
discoverLocalVenues,searchLocations,0.457485,4
discoverLocalVenues,getAirportShops,0.444476,5
createBeerMenu,discoverLocalVenues,0.877579,1
createBeerMenu,getBeerInfo,0.862456,2
createBeerMenu,getAirportShops,0.430555,3
createBeerMenu,getRecipes,0.392327,4
createBeerMenu,getUserData,0.364909,5
anonymizeFaces,anonymizePlates,0.876996,1
anonymizeFaces,getAnonymizationStatus,0.74454,2
anonymizeFaces,retrieveMediaData,0.376426,3
anonymizeFaces,queryMalwareData,0.374849,4
anonymizeFaces,submitMalwareSample,0.360961,5
anonymizePlates,anonymizeFaces,0.876996,1
anonymizePlates,getAnonymizationStatus,0.655778,2
anonymizePlates,getWaifuDetails,0.364316,3
anonymizePlates,getCameraImages,0.352938,4
anonymizePlates,retrieveMediaData,0.352399,5
getAnonymizationStatus,anonymizeFaces,0.74454,1
getAnonymizationStatus,anonymizePlates,0.655778,2
getAnonymizationStatus,biometricLogin,0.411607,3
getAnonymizationStatus,getDatasetDetails,0.390293,4
getAnonymizationStatus,RetrieveFoodProductDetails,0.383363,5
checkReputation,reportSuspiciousActivity,0.780506,1
checkReputation,classifyEntity,0.77495,2
checkReputation,getEntityDetails,0.755576,3
checkReputation,subscribeThreatIntelligence,0.701136,4
checkReputation,checkUrlsSafety,0.583426,5
classifyEntity,checkReputation,0.77495,1
classifyEntity,getEntityDetails,0.77284,2
classifyEntity,reportSuspiciousActivity,0.686017,3
classifyEntity,subscribeThreatIntelligence,0.557868,4
classifyEntity,checkUrlsSafety,0.525792,5
subscribeThreatIntelligence,checkReputation,0.701136,1
subscribeThreatIntelligence,reportSuspiciousActivity,0.699231,2
subscribeThreatIntelligence,getEntityDetails,0.571828,3
subscribeThreatIntelligence,classifyEntity,0.557868,4
subscribeThreatIntelligence,getEmailStatistics,0.502224,5
getEntityDetails,classifyEntity,0.77284,1
getEntityDetails,checkReputation,0.755576,2
getEntityDetails,reportSuspiciousActivity,0.644946,3
getEntityDetails,subscribeThreatIntelligence,0.571828,4
getEntityDetails,getDomainIP,0.542996,5
reportSuspiciousActivity,checkReputation,0.780506,1
reportSuspiciousActivity,subscribeThreatIntelligence,0.699231,2
reportSuspiciousActivity,classifyEntity,0.686017,3
reportSuspiciousActivity,getEntityDetails,0.644946,4
reportSuspiciousActivity,checkUrlsSafety,0.582665,5
verifyLink,manageLinkCategories,0.809942,1
verifyLink,getActivityReport,0.781179,2
verifyLink,getWHOISInfo,0.764806,3
verifyLink,scanOpenPorts,0.760295,4
verifyLink,retrieveDNSInfo,0.749221,5
manageLinkCategories,verifyLink,0.809942,1
manageLinkCategories,searchDomain,0.745495,2
manageLinkCategories,getWHOISInfo,0.735678,3
manageLinkCategories,getActivityReport,0.719693,4
manageLinkCategories,retrieveDNSInfo,0.716039,5
getActivityReport,verifyLink,0.781179,1
getActivityReport,scanOpenPorts,0.743484,2
getActivityReport,getWHOISInfo,0.723605,3
getActivityReport,manageLinkCategories,0.719693,4
getActivityReport,identifyNewSubdomains,0.71395,5
searchDomain,retrieveDNSInfo,0.847238,1
searchDomain,identifyNewSubdomains,0.838622,2
searchDomain,getWHOISInfo,0.835279,3
searchDomain,scanOpenPorts,0.785547,4
searchDomain,manageLinkCategories,0.745495,5
retrieveDNSInfo,searchDomain,0.847238,1
retrieveDNSInfo,getWHOISInfo,0.829531,2
retrieveDNSInfo,identifyNewSubdomains,0.82019,3
retrieveDNSInfo,verifyLink,0.749221,4
retrieveDNSInfo,scanOpenPorts,0.745567,5
identifyNewSubdomains,searchDomain,0.838622,1
identifyNewSubdomains,retrieveDNSInfo,0.82019,2
identifyNewSubdomains,getWHOISInfo,0.784788,3
identifyNewSubdomains,scanOpenPorts,0.75235,4
identifyNewSubdomains,verifyLink,0.714172,5
getWHOISInfo,searchDomain,0.835279,1
getWHOISInfo,retrieveDNSInfo,0.829531,2
getWHOISInfo,identifyNewSubdomains,0.784788,3
getWHOISInfo,verifyLink,0.764806,4
getWHOISInfo,scanOpenPorts,0.745441,5
scanOpenPorts,searchDomain,0.785547,1
scanOpenPorts,verifyLink,0.760295,2
scanOpenPorts,identifyNewSubdomains,0.75235,3
scanOpenPorts,retrieveDNSInfo,0.745567,4
scanOpenPorts,getWHOISInfo,0.745441,5
searchEndangeredSpecies,getEndangeredSpeciesList,0.861902,1
searchEndangeredSpecies,getSpeciesDetails,0.791834,2
searchEndangeredSpecies,searchLocation,0.539964,3
searchEndangeredSpecies,searchArticlesByCountry,0.532818,4
searchEndangeredSpecies,searchHosts,0.531798,5
getSpeciesDetails,getEndangeredSpeciesList,0.812402,1
getSpeciesDetails,searchEndangeredSpecies,0.791834,2
getSpeciesDetails,getFishBasicInfo,0.565041,3
getSpeciesDetails,getFishPopulationStatus,0.538402,4
getSpeciesDetails,searchHosts,0.499228,5
getEndangeredSpeciesList,searchEndangeredSpecies,0.861902,1
getEndangeredSpeciesList,getSpeciesDetails,0.812402,2
getEndangeredSpeciesList,listCountries,0.57296,3
getEndangeredSpeciesList,getDistrictsByProvince,0.53391,4
getEndangeredSpeciesList,getProvinces,0.528554,5
getComments,getQuotesByCharacter,0.773823,1
getComments,getRandomQuotesByCount,0.748762,2
getComments,getQuotesByAnime,0.74323,3
getComments,getPurchaseLink,0.719253,4
getComments,getQuotesBySeason,0.537236,5
getPurchaseLink,getQuotesByCharacter,0.740524,1
getPurchaseLink,getComments,0.719253,2
getPurchaseLink,getQuotesByAnime,0.679109,3
getPurchaseLink,getRandomQuotesByCount,0.605084,4
getPurchaseLink,getProductDetails,0.489585,5
getQuotesByCharacter,getQuotesByAnime,0.844756,1
getQuotesByCharacter,getRandomQuotesByCount,0.819383,2
getQuotesByCharacter,getComments,0.773823,3
getQuotesByCharacter,getPurchaseLink,0.740524,4
getQuotesByCharacter,getQuotesBySeason,0.640335,5
getQuotesByAnime,getQuotesByCharacter,0.844756,1
getQuotesByAnime,getRandomQuotesByCount,0.767615,2
getQuotesByAnime,getComments,0.74323,3
getQuotesByAnime,getPurchaseLink,0.679109,4
getQuotesByAnime,getQuotesByAuthor,0.609443,5
getRandomQuotesByCount,getQuotesByCharacter,0.819383,1
getRandomQuotesByCount,getQuotesByAnime,0.767615,2
getRandomQuotesByCount,getComments,0.748762,3
getRandomQuotesByCount,getRandomGoTQuote,0.681512,4
getRandomQuotesByCount,getRandomQuote,0.668675,5
getCreatures,getVillagerInfo,0.881959,1
getCreatures,getArtDetails,0.869621,2
getCreatures,getFurnitureDetails,0.847681,3
getCreatures,getFossils,0.805644,4
getCreatures,getMusicDetails,0.803603,5
getFossils,getMusicDetails,0.861674,1
getFossils,getArtDetails,0.854737,2
getFossils,getFurnitureDetails,0.843572,3
getFossils,getVillagerInfo,0.839803,4
getFossils,getCreatures,0.805644,5
getArtDetails,getFurnitureDetails,0.89796,1
getArtDetails,getMusicDetails,0.89409,2
getArtDetails,getCreatures,0.869621,3
getArtDetails,getVillagerInfo,0.869519,4
getArtDetails,getFossils,0.854737,5
getMusicDetails,getArtDetails,0.89409,1
getMusicDetails,getFurnitureDetails,0.863905,2
getMusicDetails,getFossils,0.861674,3
getMusicDetails,getVillagerInfo,0.819439,4
getMusicDetails,getCreatures,0.803603,5
getFurnitureDetails,getArtDetails,0.89796,1
getFurnitureDetails,getMusicDetails,0.863905,2
getFurnitureDetails,getVillagerInfo,0.848006,3
getFurnitureDetails,getCreatures,0.847681,4
getFurnitureDetails,getFossils,0.843572,5
getVillagerInfo,getCreatures,0.881959,1
getVillagerInfo,getArtDetails,0.869519,2
getVillagerInfo,getFurnitureDetails,0.848006,3
getVillagerInfo,getFossils,0.839803,4
getVillagerInfo,getMusicDetails,0.819439,5
getClothingRecommations,getClimatePatterns,0.68431,1
getClothingRecommations,getRealTimeWeather,0.601078,2
getClothingRecommations,getRealtimeWeather,0.554093,3
getClothingRecommations,getBrazilForecast,0.526892,4
getClothingRecommations,getSunriseSunset,0.515623,5
classifyImage,detectNSFWContent,0.738864,1
classifyImage,searchByImage,0.643519,2
classifyImage,classifyEntity,0.39602,3
classifyImage,createWaifuCollage,0.379135,4
classifyImage,getWordImages,0.375432,5
detectNSFWContent,classifyImage,0.738864,1
detectNSFWContent,searchByImage,0.664932,2
detectNSFWContent,getPhotoDetails,0.422412,3
detectNSFWContent,getWordImages,0.39667,4
detectNSFWContent,searchPhotos,0.394387,5
searchByImage,detectNSFWContent,0.664932,1
searchByImage,classifyImage,0.643519,2
searchByImage,searchPhotos,0.529494,3
searchByImage,getWordImages,0.524482,4
searchByImage,createWaifuCollage,0.497496,5
getPopularQuotes,searchGameOfThronesQuotes,0.76363,1
getPopularQuotes,searchQuotes,0.756495,2
